"nivel2"
"<http://dbpedia.org/ontology/PoliticalFunction>"
"<http://dbpedia.org/ontology/Profession>"
"<http://dbpedia.org/ontology/Game>"
"<http://dbpedia.org/ontology/Sales>"
"<http://dbpedia.org/ontology/Sport>"
"<http://dbpedia.org/ontology/Organisation>"
"<http://dbpedia.org/ontology/Person>"
"<http://dbpedia.org/ontology/Deity>"
"<http://dbpedia.org/ontology/Employer>"
"<http://dbpedia.org/ontology/Family>"
"<http://dbpedia.org/ontology/Artery>"
"<http://dbpedia.org/ontology/BloodVessel>"
"<http://dbpedia.org/ontology/Bone>"
"<http://dbpedia.org/ontology/Brain>"
"<http://dbpedia.org/ontology/Embryology>"
"<http://dbpedia.org/ontology/Ligament>"
"<http://dbpedia.org/ontology/Lymph>"
"<http://dbpedia.org/ontology/Muscle>"
"<http://dbpedia.org/ontology/Nerve>"
"<http://dbpedia.org/ontology/Vein>"
"<http://dbpedia.org/ontology/Decoration>"
"<http://dbpedia.org/ontology/NobelPrize>"
"<http://dbpedia.org/ontology/Enzyme>"
"<http://dbpedia.org/ontology/Gene>"
"<http://dbpedia.org/ontology/Hormone>"
"<http://dbpedia.org/ontology/Lipid>"
"<http://dbpedia.org/ontology/Polysaccharide>"
"<http://dbpedia.org/ontology/Protein>"
"<http://dbpedia.org/ontology/ChemicalCompound>"
"<http://dbpedia.org/ontology/ChemicalElement>"
"<http://dbpedia.org/ontology/Drug>"
"<http://dbpedia.org/ontology/Mineral>"
"<http://dbpedia.org/ontology/Camera>"
"<http://dbpedia.org/ontology/Engine>"
"<http://dbpedia.org/ontology/InformationAppliance>"
"<http://dbpedia.org/ontology/Instrument>"
"<http://dbpedia.org/ontology/MobilePhone>"
"<http://dbpedia.org/ontology/Weapon>"
"<http://dbpedia.org/ontology/Competition>"
"<http://dbpedia.org/ontology/LifeCycleEvent>"
"<http://dbpedia.org/ontology/NaturalEvent>"
"<http://dbpedia.org/ontology/SocietalEvent>"
"<http://dbpedia.org/ontology/Beverage>"
"<http://dbpedia.org/ontology/Cheese>"
"<http://dbpedia.org/ontology/HumanGeneLocation>"
"<http://dbpedia.org/ontology/MouseGeneLocation>"
"<http://dbpedia.org/ontology/ProgrammingLanguage>"
"<http://dbpedia.org/ontology/TrackList>"
"<http://dbpedia.org/ontology/Aircraft>"
"<http://dbpedia.org/ontology/Automobile>"
"<http://dbpedia.org/ontology/Locomotive>"
"<http://dbpedia.org/ontology/MilitaryVehicle>"
"<http://dbpedia.org/ontology/Motorcycle>"
"<http://dbpedia.org/ontology/On-SiteTransportation>"
"<http://dbpedia.org/ontology/Rocket>"
"<http://dbpedia.org/ontology/Ship>"
"<http://dbpedia.org/ontology/SpaceShuttle>"
"<http://dbpedia.org/ontology/SpaceStation>"
"<http://dbpedia.org/ontology/Spacecraft>"
"<http://dbpedia.org/ontology/Train>"
"<http://dbpedia.org/ontology/TrainCarriage>"
"<http://dbpedia.org/ontology/Tram>"
"<http://dbpedia.org/ontology/GivenName>"
"<http://dbpedia.org/ontology/Surname>"
"<http://dbpedia.org/ontology/ArchitecturalStructure>"
"<http://dbpedia.org/ontology/CelestialBody>"
"<http://dbpedia.org/ontology/Cemetery>"
"<http://dbpedia.org/ontology/ConcentrationCamp>"
"<http://dbpedia.org/ontology/CountrySeat>"
"<http://dbpedia.org/ontology/Garden>"
"<http://dbpedia.org/ontology/HistoricPlace>"
"<http://dbpedia.org/ontology/Mine>"
"<http://dbpedia.org/ontology/Monument>"
"<http://dbpedia.org/ontology/NaturalPlace>"
"<http://dbpedia.org/ontology/Park>"
"<http://dbpedia.org/ontology/PopulatedPlace>"
"<http://dbpedia.org/ontology/ProtectedArea>"
"<http://dbpedia.org/ontology/SiteOfSpecialScientificInterest>"
"<http://dbpedia.org/ontology/WineRegion>"
"<http://dbpedia.org/ontology/WorldHeritageSite>"
"<http://dbpedia.org/ontology/Ratio>"
"<http://dbpedia.org/ontology/Archaea>"
"<http://dbpedia.org/ontology/Bacteria>"
"<http://dbpedia.org/ontology/Eukaryote>"
"<http://dbpedia.org/ontology/OlympicResult>"
"<http://dbpedia.org/ontology/SnookerWorldRanking>"
"<http://dbpedia.org/ontology/MotorsportSeason>"
"<http://dbpedia.org/ontology/SportsTeamSeason>"
"<http://dbpedia.org/ontology/CareerStation>"
"<http://dbpedia.org/ontology/GeologicalPeriod>"
"<http://dbpedia.org/ontology/HistoricalPeriod>"
"<http://dbpedia.org/ontology/PeriodOfArtisticStyle>"
"<http://dbpedia.org/ontology/PrehistoricalPeriod>"
"<http://dbpedia.org/ontology/ProtohistoricalPeriod>"
"<http://dbpedia.org/ontology/Year>"
"<http://dbpedia.org/ontology/YearInSpaceflight>"
"<http://dbpedia.org/ontology/AcademicSubject>"
"<http://dbpedia.org/ontology/CardinalDirection>"
"<http://dbpedia.org/ontology/Fashion>"
"<http://dbpedia.org/ontology/Genre>"
"<http://dbpedia.org/ontology/Ideology>"
"<http://dbpedia.org/ontology/MathematicalConcept>"
"<http://dbpedia.org/ontology/PhilosophicalConcept>"
"<http://dbpedia.org/ontology/PoliticalConcept>"
"<http://dbpedia.org/ontology/ScientificConcept>"
"<http://dbpedia.org/ontology/Standard>"
"<http://dbpedia.org/ontology/SystemOfLaw>"
"<http://dbpedia.org/ontology/Tax>"
"<http://dbpedia.org/ontology/Taxon>"
"<http://dbpedia.org/ontology/TheologicalConcept>"
"<http://dbpedia.org/ontology/Type>"
"<http://dbpedia.org/ontology/Case>"
"<http://dbpedia.org/ontology/Project>"
"<http://dbpedia.org/ontology/Artwork>"
"<http://dbpedia.org/ontology/Cartoon>"
"<http://dbpedia.org/ontology/CollectionOfValuables>"
"<http://dbpedia.org/ontology/Database>"
"<http://dbpedia.org/ontology/Document>"
"<http://dbpedia.org/ontology/Film>"
"<http://dbpedia.org/ontology/LineOfFashion>"
"<http://dbpedia.org/ontology/MusicalWork>"
"<http://dbpedia.org/ontology/RadioProgram>"
"<http://dbpedia.org/ontology/Software>"
"<http://dbpedia.org/ontology/TelevisionEpisode>"
"<http://dbpedia.org/ontology/TelevisionSeason>"
"<http://dbpedia.org/ontology/TelevisionShow>"
"<http://dbpedia.org/ontology/Website>"
"<http://dbpedia.org/ontology/WrittenWork>"
