"nivel5"
"<http://dbpedia.org/ontology/AdultActor>"
"<http://dbpedia.org/ontology/VoiceActor>"
"<http://dbpedia.org/ontology/ClericalAdministrativeRegion>"
"<http://dbpedia.org/ontology/GovernmentalAdministrativeRegion>"
"<http://dbpedia.org/ontology/HistoricalAreaOfAuthority>"
"<http://dbpedia.org/ontology/AmateurBoxer>"
"<http://dbpedia.org/ontology/Baronet>"
"<http://dbpedia.org/ontology/Capital>"
"<http://dbpedia.org/ontology/CapitalOfRegion>"
"<http://dbpedia.org/ontology/AnimangaCharacter>"
"<http://dbpedia.org/ontology/Grape>"
"<http://dbpedia.org/ontology/AmericanFootballPlayer>"
"<http://dbpedia.org/ontology/CanadianFootballPlayer>"
"<http://dbpedia.org/ontology/Cat>"
"<http://dbpedia.org/ontology/Dog>"
"<http://dbpedia.org/ontology/Horse>"
"<http://dbpedia.org/ontology/MotorcycleRider>"
"<http://dbpedia.org/ontology/RacingDriver>"
"<http://dbpedia.org/ontology/SerialKiller>"
"<http://dbpedia.org/ontology/BackScene>"
"<http://dbpedia.org/ontology/ClassicalMusicArtist>"
"<http://dbpedia.org/ontology/Instrumentalist>"
"<http://dbpedia.org/ontology/MusicDirector>"
"<http://dbpedia.org/ontology/Singer>"
"<http://dbpedia.org/ontology/LightNovel>"
"<http://dbpedia.org/ontology/OlympicEvent>"
"<http://dbpedia.org/ontology/NuclearPowerStation>"
"<http://dbpedia.org/ontology/CyclingRace>"
"<http://dbpedia.org/ontology/HorseRace>"
"<http://dbpedia.org/ontology/MotorRace>"
"<http://dbpedia.org/ontology/Racecourse>"
"<http://dbpedia.org/ontology/Abbey>"
"<http://dbpedia.org/ontology/Church>"
"<http://dbpedia.org/ontology/Monastery>"
"<http://dbpedia.org/ontology/Mosque>"
"<http://dbpedia.org/ontology/Shrine>"
"<http://dbpedia.org/ontology/Synagogue>"
"<http://dbpedia.org/ontology/Temple>"
"<http://dbpedia.org/ontology/Bridge>"
"<http://dbpedia.org/ontology/RailwayLine>"
"<http://dbpedia.org/ontology/RailwayTunnel>"
"<http://dbpedia.org/ontology/Road>"
"<http://dbpedia.org/ontology/RoadJunction>"
"<http://dbpedia.org/ontology/RoadTunnel>"
"<http://dbpedia.org/ontology/WaterwayTunnel>"
"<http://dbpedia.org/ontology/SkiResort>"
"<http://dbpedia.org/ontology/SnookerChamp>"
"<http://dbpedia.org/ontology/NationalSoccerClub>"
"<http://dbpedia.org/ontology/ElectricalSubstation>"
"<http://dbpedia.org/ontology/FillingStation>"
"<http://dbpedia.org/ontology/MetroStation>"
"<http://dbpedia.org/ontology/RailwayStation>"
"<http://dbpedia.org/ontology/TramStation>"
"<http://dbpedia.org/ontology/Canal>"
"<http://dbpedia.org/ontology/Creek>"
"<http://dbpedia.org/ontology/River>"
"<http://dbpedia.org/ontology/GolfTournament>"
"<http://dbpedia.org/ontology/SoccerTournament>"
"<http://dbpedia.org/ontology/TennisTournament>"
"<http://dbpedia.org/ontology/WomensTennisAssociationTournament>"
"<http://dbpedia.org/ontology/BeachVolleyballPlayer>"
"<http://dbpedia.org/ontology/Biathlete>"
"<http://dbpedia.org/ontology/BobsleighAthlete>"
"<http://dbpedia.org/ontology/CrossCountrySkier>"
"<http://dbpedia.org/ontology/Curler>"
"<http://dbpedia.org/ontology/FigureSkater>"
"<http://dbpedia.org/ontology/IceHockeyPlayer>"
"<http://dbpedia.org/ontology/NordicCombined>"
"<http://dbpedia.org/ontology/Skater>"
"<http://dbpedia.org/ontology/Ski_jumper>"
"<http://dbpedia.org/ontology/Skier>"
"<http://dbpedia.org/ontology/SpeedSkater>"
"<http://dbpedia.org/ontology/SumoWrestler>"
